county,Hazard,fiscalYear,totalSubapplicationAmount,COUNTYNAME
46095,none,2022,0.0,Mellette County
46095,none,2023,0.0,Mellette County
46097,none,2020,0.0,Miner County
46097,Unidentified disaster,2021,17425.0,Miner County
46097,none,2022,0.0,Miner County
46097,none,2023,0.0,Miner County
46099,Unidentified disaster,2020,1187842.56,Minnehaha County
46099,Unidentified disaster,2021,30000.0,Minnehaha County
46099,Unidentified disaster,2022,882883.17,Minnehaha County
46099,none,2023,0.0,Minnehaha County
46101,none,2020,0.0,Moody County
46101,none,2021,0.0,Moody County
46101,Unidentified disaster,2022,189420.0,Moody County
46101,Unidentified disaster,2023,18900.0,Moody County
46102,none,2020,0.0,Oglala Lakota County
46102,Unidentified disaster,2021,572681.0,Oglala Lakota County
46102,none,2022,0.0,Oglala Lakota County
46102,Unidentified disaster,2023,2222221.7800000003,Oglala Lakota County
46103,none,2020,0.0,Pennington County
46103,Unidentified disaster,2021,70000.0,Pennington County
46103,Unidentified disaster,2022,1342292.22,Pennington County
46103,Unidentified disaster,2023,2783810.0,Pennington County
46105,none,2020,0.0,Perkins County
46105,none,2021,0.0,Perkins County
46105,none,2022,0.0,Perkins County
46105,Unidentified disaster,2023,14000.0,Perkins County
46107,none,2020,0.0,Potter County
46107,none,2021,0.0,Potter County
46107,none,2022,0.0,Potter County
46107,Unidentified disaster,2023,16200.0,Potter County
46109,Unidentified disaster,2020,185339.53,Roberts County
46109,Unidentified disaster,2021,19080.0,Roberts County
46109,Unidentified disaster,2022,2165708.15,Roberts County
46109,none,2023,0.0,Roberts County
46111,Unidentified disaster,2020,10000.0,Sanborn County
46111,none,2021,0.0,Sanborn County
46111,none,2022,0.0,Sanborn County
46111,Unidentified disaster,2023,10432.2,Sanborn County
46115,none,2020,0.0,Spink County
46115,none,2021,0.0,Spink County
46115,Unidentified disaster,2022,16200.0,Spink County
46115,none,2023,0.0,Spink County
46117,none,2020,0.0,Stanley County
46117,none,2021,0.0,Stanley County
46117,none,2022,0.0,Stanley County
46117,none,2023,0.0,Stanley County
46119,none,2020,0.0,Sully County
46119,Unidentified disaster,2021,378689.0,Sully County
46119,Unidentified disaster,2022,398673.45,Sully County
46119,none,2023,0.0,Sully County
46121,none,2020,0.0,Todd County
46121,none,2021,0.0,Todd County
46121,none,2022,0.0,Todd County
46121,none,2023,0.0,Todd County
46123,none,2020,0.0,Tripp County
46123,none,2021,0.0,Tripp County
46123,none,2022,0.0,Tripp County
46123,Unidentified disaster,2023,14400.0,Tripp County
46125,none,2020,0.0,Turner County
46125,none,2021,0.0,Turner County
46125,none,2022,0.0,Turner County
46125,Unidentified disaster,2023,485973.18,Turner County
46127,none,2020,0.0,Union County
46127,none,2021,0.0,Union County
46127,Unidentified disaster,2022,12500.0,Union County
46127,none,2023,0.0,Union County
46129,none,2020,0.0,Walworth County
46129,Unidentified disaster,2021,3750000.0,Walworth County
46129,Unidentified disaster,2022,639000.0,Walworth County
46129,none,2023,0.0,Walworth County
46135,none,2020,0.0,Yankton County
46135,none,2021,0.0,Yankton County
46135,none,2022,0.0,Yankton County
46135,none,2023,0.0,Yankton County
46137,none,2020,0.0,Ziebach County
46137,none,2021,0.0,Ziebach County
46137,none,2022,0.0,Ziebach County
46137,none,2023,0.0,Ziebach County
47001,none,2020,0.0,Anderson County
47001,none,2021,0.0,Anderson County
47001,none,2022,0.0,Anderson County
47001,none,2023,0.0,Anderson County
47003,none,2020,0.0,Bedford County
47003,none,2021,0.0,Bedford County
47003,none,2022,0.0,Bedford County
47003,none,2023,0.0,Bedford County
47005,none,2020,0.0,Benton County
47005,none,2021,0.0,Benton County
47005,none,2022,0.0,Benton County
47005,none,2023,0.0,Benton County
47007,none,2020,0.0,Bledsoe County
47007,none,2021,0.0,Bledsoe County
47007,none,2022,0.0,Bledsoe County
47007,none,2023,0.0,Bledsoe County
47009,Unidentified disaster,2020,550000.0,Blount County
47009,none,2021,0.0,Blount County
47009,none,2022,0.0,Blount County
47009,none,2023,0.0,Blount County
47011,none,2020,0.0,Bradley County
47011,none,2021,0.0,Bradley County
47011,none,2022,0.0,Bradley County
47011,none,2023,0.0,Bradley County
47013,none,2020,0.0,Campbell County
47013,none,2021,0.0,Campbell County
47013,none,2022,0.0,Campbell County
47013,none,2023,0.0,Campbell County
47015,none,2020,0.0,Cannon County
47015,none,2021,0.0,Cannon County
47015,none,2022,0.0,Cannon County
47015,none,2023,0.0,Cannon County
47017,none,2020,0.0,Carroll County
47017,none,2021,0.0,Carroll County
47017,none,2022,0.0,Carroll County
47017,none,2023,0.0,Carroll County
47019,none,2020,0.0,Carter County
47019,none,2021,0.0,Carter County
47019,none,2022,0.0,Carter County
47019,none,2023,0.0,Carter County
47021,none,2020,0.0,Cheatham County
47021,none,2021,0.0,Cheatham County
47021,none,2022,0.0,Cheatham County
47021,none,2023,0.0,Cheatham County
47023,none,2020,0.0,Chester County
47023,none,2021,0.0,Chester County
47023,none,2022,0.0,Chester County
47023,none,2023,0.0,Chester County
47025,none,2020,0.0,Claiborne County
47025,none,2021,0.0,Claiborne County
47025,none,2022,0.0,Claiborne County
47025,none,2023,0.0,Claiborne County
47027,none,2020,0.0,Clay County
47027,none,2021,0.0,Clay County
47027,none,2022,0.0,Clay County
47027,none,2023,0.0,Clay County
47029,none,2020,0.0,Cocke County
47029,none,2021,0.0,Cocke County
47029,none,2022,0.0,Cocke County
47029,none,2023,0.0,Cocke County
47031,none,2020,0.0,Coffee County
47031,none,2021,0.0,Coffee County
47031,none,2022,0.0,Coffee County
47031,none,2023,0.0,Coffee County
47033,none,2020,0.0,Crockett County
47033,none,2021,0.0,Crockett County
47033,none,2022,0.0,Crockett County
47033,none,2023,0.0,Crockett County
47035,none,2020,0.0,Cumberland County
47035,none,2021,0.0,Cumberland County
47035,none,2022,0.0,Cumberland County
47035,none,2023,0.0,Cumberland County
47037,Unidentified disaster,2020,3004641.0,Davidson County
47037,Unidentified disaster,2021,1667796.8,Davidson County
47037,Unidentified disaster,2022,734400.0,Davidson County
47037,Unidentified disaster,2023,685761.02,Davidson County
47039,none,2020,0.0,Decatur County
47039,none,2021,0.0,Decatur County
47039,none,2022,0.0,Decatur County
47039,none,2023,0.0,Decatur County
47041,none,2020,0.0,DeKalb County
47041,none,2021,0.0,DeKalb County
47041,none,2022,0.0,DeKalb County
47041,none,2023,0.0,DeKalb County
47043,none,2020,0.0,Dickson County
47043,none,2021,0.0,Dickson County
47043,none,2022,0.0,Dickson County
47043,none,2023,0.0,Dickson County
47045,none,2020,0.0,Dyer County
47045,none,2021,0.0,Dyer County
47045,none,2022,0.0,Dyer County
47045,none,2023,0.0,Dyer County
47047,none,2020,0.0,Fayette County
47047,none,2021,0.0,Fayette County
47047,none,2022,0.0,Fayette County
47047,none,2023,0.0,Fayette County
47049,none,2020,0.0,Fentress County
47049,none,2021,0.0,Fentress County
47049,none,2022,0.0,Fentress County
47049,none,2023,0.0,Fentress County
47051,none,2020,0.0,Franklin County
47051,none,2021,0.0,Franklin County
47051,none,2022,0.0,Franklin County
47051,none,2023,0.0,Franklin County
47053,none,2020,0.0,Gibson County
47053,none,2021,0.0,Gibson County
47053,none,2022,0.0,Gibson County
47053,none,2023,0.0,Gibson County
47055,none,2020,0.0,Giles County
47055,none,2021,0.0,Giles County
47055,none,2022,0.0,Giles County
47055,none,2023,0.0,Giles County
47057,none,2020,0.0,Grainger County
47057,none,2021,0.0,Grainger County
47057,none,2022,0.0,Grainger County
47057,none,2023,0.0,Grainger County
47059,none,2020,0.0,Greene County
47059,none,2021,0.0,Greene County
47059,none,2022,0.0,Greene County
47059,none,2023,0.0,Greene County
47061,none,2020,0.0,Grundy County
47061,none,2021,0.0,Grundy County
47061,none,2022,0.0,Grundy County
47061,none,2023,0.0,Grundy County
47063,none,2020,0.0,Hamblen County
47063,none,2021,0.0,Hamblen County
47063,none,2022,0.0,Hamblen County
47063,none,2023,0.0,Hamblen County
47065,Unidentified disaster,2020,49999972.84,Hamilton County
47065,Unidentified disaster,2021,49999972.84,Hamilton County
47065,Unidentified disaster,2022,56400836.64,Hamilton County
47065,none,2023,0.0,Hamilton County
47067,none,2020,0.0,Hancock County
47067,none,2021,0.0,Hancock County
47067,none,2022,0.0,Hancock County
47067,none,2023,0.0,Hancock County
47069,none,2020,0.0,Hardeman County
47069,none,2021,0.0,Hardeman County
47069,none,2022,0.0,Hardeman County
47069,none,2023,0.0,Hardeman County
47071,none,2020,0.0,Hardin County
47071,none,2021,0.0,Hardin County
47071,none,2022,0.0,Hardin County
47071,none,2023,0.0,Hardin County
47073,none,2020,0.0,Hawkins County
47073,none,2021,0.0,Hawkins County
47073,none,2022,0.0,Hawkins County
47073,none,2023,0.0,Hawkins County
47075,none,2020,0.0,Haywood County
47075,none,2021,0.0,Haywood County
47075,none,2022,0.0,Haywood County
47075,none,2023,0.0,Haywood County
47077,none,2020,0.0,Henderson County
47077,none,2021,0.0,Henderson County
47077,none,2022,0.0,Henderson County
47077,none,2023,0.0,Henderson County
47079,none,2020,0.0,Henry County
47079,none,2021,0.0,Henry County
47079,none,2022,0.0,Henry County
47079,none,2023,0.0,Henry County
47081,none,2020,0.0,Hickman County
47081,none,2021,0.0,Hickman County
47081,none,2022,0.0,Hickman County
47081,none,2023,0.0,Hickman County
47083,none,2020,0.0,Houston County
47083,none,2021,0.0,Houston County
47083,none,2022,0.0,Houston County
47083,none,2023,0.0,Houston County
47085,none,2020,0.0,Humphreys County
47085,none,2021,0.0,Humphreys County
47085,none,2022,0.0,Humphreys County
47085,none,2023,0.0,Humphreys County
47087,none,2020,0.0,Jackson County
47087,none,2021,0.0,Jackson County
47087,none,2022,0.0,Jackson County
47087,none,2023,0.0,Jackson County
47089,none,2020,0.0,Jefferson County
47089,none,2021,0.0,Jefferson County
47089,none,2022,0.0,Jefferson County
47089,none,2023,0.0,Jefferson County
47091,none,2020,0.0,Johnson County
47091,none,2021,0.0,Johnson County
47091,none,2022,0.0,Johnson County
47091,none,2023,0.0,Johnson County
47093,none,2020,0.0,Knox County
47093,none,2021,0.0,Knox County
47093,none,2022,0.0,Knox County
47093,none,2023,0.0,Knox County
47095,none,2020,0.0,Lake County
47095,none,2021,0.0,Lake County
47095,none,2022,0.0,Lake County
47095,none,2023,0.0,Lake County
47097,none,2020,0.0,Lauderdale County
47097,none,2021,0.0,Lauderdale County
47097,none,2022,0.0,Lauderdale County
47097,none,2023,0.0,Lauderdale County
47099,none,2020,0.0,Lawrence County
47099,none,2021,0.0,Lawrence County
47099,none,2022,0.0,Lawrence County
47099,none,2023,0.0,Lawrence County
47101,none,2020,0.0,Lewis County
47101,none,2021,0.0,Lewis County
47101,none,2022,0.0,Lewis County
47101,none,2023,0.0,Lewis County
47103,none,2020,0.0,Lincoln County
47103,none,2021,0.0,Lincoln County
47103,none,2022,0.0,Lincoln County
47103,none,2023,0.0,Lincoln County
47105,none,2020,0.0,Loudon County
47105,none,2021,0.0,Loudon County
47105,none,2022,0.0,Loudon County
47105,none,2023,0.0,Loudon County
47107,none,2020,0.0,McMinn County
47107,none,2021,0.0,McMinn County
47107,none,2022,0.0,McMinn County
47107,none,2023,0.0,McMinn County
47109,none,2020,0.0,McNairy County
47109,none,2021,0.0,McNairy County
47109,none,2022,0.0,McNairy County
47109,none,2023,0.0,McNairy County
47111,none,2020,0.0,Macon County
47111,none,2021,0.0,Macon County
47111,none,2022,0.0,Macon County
47111,none,2023,0.0,Macon County
47113,Unidentified disaster,2020,790000.0,Madison County
47113,none,2021,0.0,Madison County
47113,none,2022,0.0,Madison County
47113,none,2023,0.0,Madison County
47115,none,2020,0.0,Marion County
47115,none,2021,0.0,Marion County
47115,none,2022,0.0,Marion County
47115,none,2023,0.0,Marion County
47117,none,2020,0.0,Marshall County
47117,none,2021,0.0,Marshall County
47117,none,2022,0.0,Marshall County
47117,none,2023,0.0,Marshall County
47119,none,2020,0.0,Maury County
47119,none,2021,0.0,Maury County
47119,none,2022,0.0,Maury County
47119,none,2023,0.0,Maury County
47121,none,2020,0.0,Meigs County
47121,none,2021,0.0,Meigs County
47121,none,2022,0.0,Meigs County
47121,none,2023,0.0,Meigs County
47123,none,2020,0.0,Monroe County
47123,none,2021,0.0,Monroe County
47123,none,2022,0.0,Monroe County
47123,none,2023,0.0,Monroe County
47125,none,2020,0.0,Montgomery County
47125,none,2021,0.0,Montgomery County
47125,none,2022,0.0,Montgomery County
47125,none,2023,0.0,Montgomery County
47127,none,2020,0.0,Moore County
47127,none,2021,0.0,Moore County
47127,none,2022,0.0,Moore County
47127,none,2023,0.0,Moore County
47129,none,2020,0.0,Morgan County
47129,none,2021,0.0,Morgan County
47129,none,2022,0.0,Morgan County
47129,none,2023,0.0,Morgan County
47131,none,2020,0.0,Obion County
47131,none,2021,0.0,Obion County
47131,none,2022,0.0,Obion County
47131,none,2023,0.0,Obion County
47133,none,2020,0.0,Overton County
47133,none,2021,0.0,Overton County
47133,none,2022,0.0,Overton County
47133,none,2023,0.0,Overton County
47135,none,2020,0.0,Perry County
47135,none,2021,0.0,Perry County
47135,none,2022,0.0,Perry County
47135,none,2023,0.0,Perry County
47137,none,2020,0.0,Pickett County
47137,none,2021,0.0,Pickett County
47137,none,2022,0.0,Pickett County
47137,none,2023,0.0,Pickett County
47139,none,2020,0.0,Polk County
47139,none,2021,0.0,Polk County
47139,none,2022,0.0,Polk County
47139,none,2023,0.0,Polk County
47141,none,2020,0.0,Putnam County
47141,none,2021,0.0,Putnam County
47141,none,2022,0.0,Putnam County
47141,none,2023,0.0,Putnam County
47143,none,2020,0.0,Rhea County
47143,none,2021,0.0,Rhea County
47143,none,2022,0.0,Rhea County
47143,none,2023,0.0,Rhea County
47145,none,2020,0.0,Roane County
47145,none,2021,0.0,Roane County
47145,none,2022,0.0,Roane County
47145,none,2023,0.0,Roane County
47147,none,2020,0.0,Robertson County
47147,none,2021,0.0,Robertson County
47147,none,2022,0.0,Robertson County
47147,none,2023,0.0,Robertson County
47149,Unidentified disaster,2020,22877842.65,Rutherford County
47149,Unidentified disaster,2021,60000.0,Rutherford County
47149,none,2022,0.0,Rutherford County
47149,none,2023,0.0,Rutherford County
47151,none,2020,0.0,Scott County
47151,none,2021,0.0,Scott County
47151,none,2022,0.0,Scott County
47151,none,2023,0.0,Scott County
47153,none,2020,0.0,Sequatchie County
47153,none,2021,0.0,Sequatchie County
47153,none,2022,0.0,Sequatchie County
47153,none,2023,0.0,Sequatchie County
47155,none,2020,0.0,Sevier County
47155,none,2021,0.0,Sevier County
47155,none,2022,0.0,Sevier County
47155,none,2023,0.0,Sevier County
47157,none,2020,0.0,Shelby County
47157,none,2021,0.0,Shelby County
47157,Unidentified disaster,2022,2010000.0,Shelby County
47157,none,2023,0.0,Shelby County
47159,none,2020,0.0,Smith County
47159,none,2021,0.0,Smith County
47159,none,2022,0.0,Smith County
47159,none,2023,0.0,Smith County
47161,none,2020,0.0,Stewart County
47161,none,2021,0.0,Stewart County
47161,none,2022,0.0,Stewart County
47161,none,2023,0.0,Stewart County
47163,none,2020,0.0,Sullivan County
47163,none,2021,0.0,Sullivan County
47163,none,2022,0.0,Sullivan County
47163,none,2023,0.0,Sullivan County
47165,none,2020,0.0,Sumner County
47165,none,2021,0.0,Sumner County
47165,none,2022,0.0,Sumner County
47165,none,2023,0.0,Sumner County
47167,none,2020,0.0,Tipton County
47167,none,2021,0.0,Tipton County
47167,none,2022,0.0,Tipton County
47167,none,2023,0.0,Tipton County
47169,none,2020,0.0,Trousdale County
47169,none,2021,0.0,Trousdale County
47169,none,2022,0.0,Trousdale County
47169,none,2023,0.0,Trousdale County
47171,none,2020,0.0,Unicoi County
47171,none,2021,0.0,Unicoi County
47171,none,2022,0.0,Unicoi County
47171,none,2023,0.0,Unicoi County
47173,none,2020,0.0,Union County
47173,none,2021,0.0,Union County
47173,none,2022,0.0,Union County
47173,none,2023,0.0,Union County
47175,none,2020,0.0,Van Buren County
47175,none,2021,0.0,Van Buren County
47175,none,2022,0.0,Van Buren County
47175,none,2023,0.0,Van Buren County
47177,none,2020,0.0,Warren County
47177,none,2021,0.0,Warren County
47177,none,2022,0.0,Warren County
47177,none,2023,0.0,Warren County
47179,Unidentified disaster,2020,280000.0,Washington County
47179,Unidentified disaster,2021,160692.0,Washington County
47179,none,2022,0.0,Washington County
47179,Unidentified disaster,2023,468055.0,Washington County
47181,none,2020,0.0,Wayne County
47181,none,2021,0.0,Wayne County
47181,none,2022,0.0,Wayne County
47181,none,2023,0.0,Wayne County
47183,none,2020,0.0,Weakley County
47183,none,2021,0.0,Weakley County
47183,none,2022,0.0,Weakley County
47183,none,2023,0.0,Weakley County
47185,none,2020,0.0,White County
47185,none,2021,0.0,White County
47185,none,2022,0.0,White County
47185,none,2023,0.0,White County
47187,none,2020,0.0,Williamson County
47187,none,2021,0.0,Williamson County
47187,none,2022,0.0,Williamson County
47187,none,2023,0.0,Williamson County
47189,none,2020,0.0,Wilson County
47189,none,2021,0.0,Wilson County
47189,none,2022,0.0,Wilson County
47189,none,2023,0.0,Wilson County
48001,none,2020,0.0,Anderson County
48001,none,2021,0.0,Anderson County
48001,none,2022,0.0,Anderson County
48001,none,2023,0.0,Anderson County
48003,none,2020,0.0,Andrews County
48003,none,2021,0.0,Andrews County
48003,none,2022,0.0,Andrews County
48003,none,2023,0.0,Andrews County
48005,none,2020,0.0,Angelina County
48005,none,2021,0.0,Angelina County
48005,none,2022,0.0,Angelina County
48005,none,2023,0.0,Angelina County
48007,none,2020,0.0,Aransas County
48007,none,2021,0.0,Aransas County
48007,none,2022,0.0,Aransas County
48007,none,2023,0.0,Aransas County
48009,none,2020,0.0,Archer County
48009,none,2021,0.0,Archer County
48009,none,2022,0.0,Archer County
48009,none,2023,0.0,Archer County
48011,none,2020,0.0,Armstrong County
48011,none,2021,0.0,Armstrong County
48011,none,2022,0.0,Armstrong County
48011,none,2023,0.0,Armstrong County
48013,none,2020,0.0,Atascosa County
48013,none,2021,0.0,Atascosa County
48013,none,2022,0.0,Atascosa County
48013,none,2023,0.0,Atascosa County
48015,none,2020,0.0,Austin County
48015,none,2021,0.0,Austin County
48015,none,2022,0.0,Austin County
48015,none,2023,0.0,Austin County
48017,none,2020,0.0,Bailey County
48017,none,2021,0.0,Bailey County
48017,none,2022,0.0,Bailey County
48017,none,2023,0.0,Bailey County
48019,none,2020,0.0,Bandera County
48019,none,2021,0.0,Bandera County
48019,none,2022,0.0,Bandera County
48019,none,2023,0.0,Bandera County
48021,none,2020,0.0,Bastrop County
48021,none,2021,0.0,Bastrop County
48021,none,2022,0.0,Bastrop County
48021,none,2023,0.0,Bastrop County
48023,none,2020,0.0,Baylor County
48023,none,2021,0.0,Baylor County
48023,none,2022,0.0,Baylor County
48023,none,2023,0.0,Baylor County
48025,none,2020,0.0,Bee County
48025,none,2021,0.0,Bee County
48025,none,2022,0.0,Bee County
48025,none,2023,0.0,Bee County
48027,none,2020,0.0,Bell County
48027,none,2021,0.0,Bell County
48027,none,2022,0.0,Bell County
48027,Unidentified disaster,2023,25000.02,Bell County
48029,Unidentified disaster,2020,82388.8,Bexar County
48029,none,2021,0.0,Bexar County
48029,Unidentified disaster,2022,40834604.0,Bexar County
48029,Unidentified disaster,2023,24163711.83,Bexar County
48031,none,2020,0.0,Blanco County
48031,none,2021,0.0,Blanco County
48031,none,2022,0.0,Blanco County
48031,Unidentified disaster,2023,700000.0,Blanco County
48033,none,2020,0.0,Borden County
48033,none,2021,0.0,Borden County
48033,none,2022,0.0,Borden County
48033,none,2023,0.0,Borden County
48035,none,2020,0.0,Bosque County
48035,none,2021,0.0,Bosque County
48035,none,2022,0.0,Bosque County
48035,none,2023,0.0,Bosque County
48037,none,2020,0.0,Bowie County
48037,none,2021,0.0,Bowie County
48037,none,2022,0.0,Bowie County
48037,none,2023,0.0,Bowie County
48039,Unidentified disaster,2020,4172792.0,Brazoria County
48039,none,2021,0.0,Brazoria County
48039,Unidentified disaster,2022,4092005.0,Brazoria County
48039,Unidentified disaster,2023,12857877.5,Brazoria County
48041,Unidentified disaster,2020,0.0,Brazos County
48041,none,2021,0.0,Brazos County
48041,Unidentified disaster,2022,650000.0,Brazos County
48041,none,2023,0.0,Brazos County
48043,Unidentified disaster,2020,106492.76,Brewster County
48043,none,2021,0.0,Brewster County
48043,none,2022,0.0,Brewster County
48043,none,2023,0.0,Brewster County
48045,none,2020,0.0,Briscoe County
48045,none,2021,0.0,Briscoe County
48045,none,2022,0.0,Briscoe County
48045,none,2023,0.0,Briscoe County
48047,none,2020,0.0,Brooks County
48047,none,2021,0.0,Brooks County
48047,none,2022,0.0,Brooks County
48047,none,2023,0.0,Brooks County
48049,none,2020,0.0,Brown County
48049,none,2021,0.0,Brown County
48049,none,2022,0.0,Brown County
48049,none,2023,0.0,Brown County
48051,none,2020,0.0,Burleson County
48051,none,2021,0.0,Burleson County
48051,none,2022,0.0,Burleson County
48051,none,2023,0.0,Burleson County
48053,none,2020,0.0,Burnet County
48053,none,2021,0.0,Burnet County
48053,none,2022,0.0,Burnet County
48053,none,2023,0.0,Burnet County
48055,none,2020,0.0,Caldwell County
48055,none,2021,0.0,Caldwell County
48055,none,2022,0.0,Caldwell County
48055,none,2023,0.0,Caldwell County
48057,none,2020,0.0,Calhoun County
48057,none,2021,0.0,Calhoun County
48057,none,2022,0.0,Calhoun County
48057,none,2023,0.0,Calhoun County
48059,none,2020,0.0,Callahan County
48059,none,2021,0.0,Callahan County
48059,none,2022,0.0,Callahan County
48059,none,2023,0.0,Callahan County
48061,Unidentified disaster,2020,8042713.5,Cameron County
48061,Unidentified disaster,2021,9006698.25,Cameron County
48061,Unidentified disaster,2022,28120668.25,Cameron County
48061,Unidentified disaster,2023,101418370.18,Cameron County
48063,none,2020,0.0,Camp County
48063,none,2021,0.0,Camp County
48063,none,2022,0.0,Camp County
48063,none,2023,0.0,Camp County
48065,none,2020,0.0,Carson County
48065,none,2021,0.0,Carson County
48065,none,2022,0.0,Carson County
48065,none,2023,0.0,Carson County
48067,none,2020,0.0,Cass County
48067,none,2021,0.0,Cass County
48067,none,2022,0.0,Cass County
48067,none,2023,0.0,Cass County
48069,none,2020,0.0,Castro County
48069,none,2021,0.0,Castro County
48069,none,2022,0.0,Castro County
48069,none,2023,0.0,Castro County
48071,none,2020,0.0,Chambers County
48071,none,2021,0.0,Chambers County
48071,none,2022,0.0,Chambers County
48071,Unidentified disaster,2023,12062974.24,Chambers County
48073,none,2020,0.0,Cherokee County
48073,none,2021,0.0,Cherokee County
48073,none,2022,0.0,Cherokee County
48073,none,2023,0.0,Cherokee County
48075,none,2020,0.0,Childress County
48075,none,2021,0.0,Childress County
48075,none,2022,0.0,Childress County
48075,none,2023,0.0,Childress County
48077,none,2020,0.0,Clay County
48077,none,2021,0.0,Clay County
48077,none,2022,0.0,Clay County
48077,none,2023,0.0,Clay County
48079,none,2020,0.0,Cochran County
48079,none,2021,0.0,Cochran County
48079,none,2022,0.0,Cochran County
48079,none,2023,0.0,Cochran County
48081,none,2020,0.0,Coke County
48081,none,2021,0.0,Coke County
48081,none,2022,0.0,Coke County
48081,none,2023,0.0,Coke County
48083,none,2020,0.0,Coleman County
48083,none,2021,0.0,Coleman County
48083,none,2022,0.0,Coleman County
48083,none,2023,0.0,Coleman County
48085,none,2020,0.0,Collin County
48085,none,2021,0.0,Collin County
48085,none,2022,0.0,Collin County
48085,none,2023,0.0,Collin County
48087,none,2020,0.0,Collingsworth County
48087,none,2021,0.0,Collingsworth County
48087,none,2022,0.0,Collingsworth County
48087,none,2023,0.0,Collingsworth County
48089,none,2020,0.0,Colorado County
48089,none,2021,0.0,Colorado County
48089,none,2022,0.0,Colorado County
48089,none,2023,0.0,Colorado County
48091,none,2020,0.0,Comal County
48091,none,2021,0.0,Comal County
48091,none,2022,0.0,Comal County
48091,none,2023,0.0,Comal County
48093,none,2020,0.0,Comanche County
48093,none,2021,0.0,Comanche County
48093,none,2022,0.0,Comanche County
48093,none,2023,0.0,Comanche County
48095,none,2020,0.0,Concho County
48095,none,2021,0.0,Concho County
48095,none,2022,0.0,Concho County
48095,none,2023,0.0,Concho County
48097,none,2020,0.0,Cooke County
48097,none,2021,0.0,Cooke County
48097,none,2022,0.0,Cooke County
48097,none,2023,0.0,Cooke County
48099,none,2020,0.0,Coryell County
48099,none,2021,0.0,Coryell County
48099,none,2022,0.0,Coryell County
48099,none,2023,0.0,Coryell County
48101,none,2020,0.0,Cottle County
48101,none,2021,0.0,Cottle County
48101,none,2022,0.0,Cottle County
48101,none,2023,0.0,Cottle County
48103,none,2020,0.0,Crane County
48103,none,2021,0.0,Crane County
48103,none,2022,0.0,Crane County
48103,none,2023,0.0,Crane County
48105,none,2020,0.0,Crockett County
48105,none,2021,0.0,Crockett County
48105,none,2022,0.0,Crockett County
48105,none,2023,0.0,Crockett County
48107,none,2020,0.0,Crosby County
48107,none,2021,0.0,Crosby County
48107,none,2022,0.0,Crosby County
48107,none,2023,0.0,Crosby County
48109,none,2020,0.0,Culberson County
48109,none,2021,0.0,Culberson County
48109,none,2022,0.0,Culberson County
48109,none,2023,0.0,Culberson County
48111,none,2020,0.0,Dallam County
48111,none,2021,0.0,Dallam County
48111,none,2022,0.0,Dallam County
48111,none,2023,0.0,Dallam County
48113,none,2020,0.0,Dallas County
48113,Unidentified disaster,2021,11310137.0,Dallas County
48113,none,2022,0.0,Dallas County
48113,Unidentified disaster,2023,10886995.1,Dallas County
48115,none,2020,0.0,Dawson County
48115,none,2021,0.0,Dawson County
48115,none,2022,0.0,Dawson County
48115,none,2023,0.0,Dawson County
48117,none,2020,0.0,Deaf Smith County
48117,none,2021,0.0,Deaf Smith County
48117,none,2022,0.0,Deaf Smith County
48117,none,2023,0.0,Deaf Smith County
48119,none,2020,0.0,Delta County
48119,none,2021,0.0,Delta County
48119,none,2022,0.0,Delta County
48119,none,2023,0.0,Delta County
48121,none,2020,0.0,Denton County
48121,none,2021,0.0,Denton County
48121,none,2022,0.0,Denton County
48121,Unidentified disaster,2023,16500.0,Denton County
48123,none,2020,0.0,DeWitt County
48123,none,2021,0.0,DeWitt County
48123,none,2022,0.0,DeWitt County
48123,none,2023,0.0,DeWitt County
48125,none,2020,0.0,Dickens County
48125,none,2021,0.0,Dickens County
48125,none,2022,0.0,Dickens County
48125,none,2023,0.0,Dickens County
48127,none,2020,0.0,Dimmit County
48127,none,2021,0.0,Dimmit County
48127,none,2022,0.0,Dimmit County
48127,none,2023,0.0,Dimmit County
48129,none,2020,0.0,Donley County
48129,none,2021,0.0,Donley County
48129,none,2022,0.0,Donley County
48129,none,2023,0.0,Donley County
48131,none,2020,0.0,Duval County
48131,none,2021,0.0,Duval County
48131,none,2022,0.0,Duval County
48131,none,2023,0.0,Duval County
48133,none,2020,0.0,Eastland County
48133,none,2021,0.0,Eastland County
48133,none,2022,0.0,Eastland County
48133,none,2023,0.0,Eastland County
48135,none,2020,0.0,Ector County
48135,none,2021,0.0,Ector County
48135,none,2022,0.0,Ector County
48135,none,2023,0.0,Ector County
48137,none,2020,0.0,Edwards County
48137,none,2021,0.0,Edwards County
48137,none,2022,0.0,Edwards County
48137,none,2023,0.0,Edwards County
48139,none,2020,0.0,Ellis County
48139,none,2021,0.0,Ellis County
48139,none,2022,0.0,Ellis County
48139,Unidentified disaster,2023,464417.0,Ellis County
48141,none,2020,0.0,El Paso County
48141,none,2021,0.0,El Paso County
48141,none,2022,0.0,El Paso County
48141,none,2023,0.0,El Paso County
48143,none,2020,0.0,Erath County
48143,none,2021,0.0,Erath County
48143,none,2022,0.0,Erath County
48143,none,2023,0.0,Erath County
48145,none,2020,0.0,Falls County
48145,none,2021,0.0,Falls County
48145,none,2022,0.0,Falls County
48145,none,2023,0.0,Falls County
