,date,EUR_USD_exrate,France_cpi,Germany_cpi,Belgium_cpi,Italy_cpi,Poland_cpi,Spain_cpi,The Netherlands_cpi,Ireland_cpi,Austria_cpi,France_cpi_ma,Germany_cpi_ma,Belgium_cpi_ma,Italy_cpi_ma,Poland_cpi_ma,Spain_cpi_ma,The Netherlands_cpi_ma,Ireland_cpi_ma,Austria_cpi_ma
141,2010-10-01,0.7193752944942612,0.126595632450666,0.0999000999001059,0.139275766016712,0.214132762312656,0.5,0.913429232013293,0.0869092884302035,0.1257861635219987,0.2732240437158409,0.13224719907513668,0.1094627783039077,0.24744293651908303,0.14391335307515798,0.2416666666666667,0.19383648228906122,0.1316553681224528,0.0637876475745893,0.17667941146825575
142,2010-11-01,0.7323727044693045,0.115899272995468,0.0998003992015903,0.128383438536437,0.0,0.1,0.542871008882328,-0.119396504938673,-0.1256281407035037,-0.0908265213442217,0.13030909702992594,0.1262054977857394,0.23610056014408834,0.14391335307515798,0.225,0.1939365233215343,0.12997467812067262,0.05331863584929731,0.15364980494312622
143,2010-12-01,0.7563533682936667,0.452536308145662,0.5982053838484781,0.395341382626341,0.3561253561253409,0.4,0.6140272102734471,-0.21734405564009,0.2515723270440254,0.636363636363626,0.14575072506041517,0.10857956317392248,0.25530639200396976,0.15547452405661671,0.25833333333333336,0.24721145424094962,0.16060637359068253,0.11647708926330487,0.1912480092079959
144,2011-01-01,0.7479067958551006,-0.240963855421683,-0.1982160555005069,0.5640698169433791,0.4099361249112709,1.2,-0.731889636398135,-0.108908734480493,-0.2509410288582185,-0.0903342366757156,0.14432712019318433,0.1422623617617315,0.26481998286139863,0.17758477114942864,0.30833333333333335,0.2698115555981617,0.15430595655212234,0.13797415789322742,0.2068255165953109
145,2011-02-01,0.7322844963809728,0.472589792060486,0.595829195630572,0.5820721769499579,0.296442687747039,0.2,0.127001966844628,0.752289576973399,0.8805031446540887,0.693069306930704,0.1374083598545985,0.15824476106091115,0.2778223926257988,0.19627148128960112,0.30833333333333335,0.2955803325925587,0.15777039890493916,0.17938011048481917,0.2491348911842984
146,2011-03-01,0.7132756096955862,0.815302602696773,0.5923000987167061,0.505050505050479,0.39408866995074,0.9,0.747575431034495,1.1362406665945202,0.8728179551122202,1.17994100294986,0.16461776723230717,0.16568492689964467,0.28908938284416424,0.20506217973547128,0.3583333333333334,0.2960572986010917,0.15321795473014754,0.24149922882485145,0.2549563700764359
147,2011-04-01,0.6915743195402677,0.342146189735611,0.0,0.240787269681756,0.4906771344455329,0.5,1.24451277937472,0.534988230258935,0.3708281829419039,0.485908649173937,0.171981593994931,0.1573432518913035,0.2802542986470033,0.2159759217546137,0.3666666666666667,0.3109883561043008,0.1696502218934022,0.26179937214464843,0.2725759304261695
148,2011-05-01,0.697616477036791,0.0516635668526613,0.0,0.334203655352483,0.0976562499999857,0.6,-0.0330138327959501,0.0744997871434689,0.1231527093595923,0.0967117988394471,0.16661843150618236,0.16567658522463627,0.27480367083360296,0.21814022693681187,0.39166666666666666,0.2897740953259576,0.17947857803314396,0.21911842998729972,0.2730318406700892
149,2011-06-01,0.6943063721545274,0.0826190230300436,0.0981354268891005,0.31227230144687,0.0975609756097651,-0.4,-0.140905538248142,-0.489205572689572,-0.1230012300122866,0.0,0.17438128238588171,0.17385453746539467,0.3017228055353565,0.22627030823762562,0.3333333333333334,0.26312320496470637,0.17854919867783972,0.21939021300816253,0.2730318406700892
150,2011-07-01,0.7005253940455342,-0.4437106593746629,0.196078431372548,0.114143405624151,0.292397660818729,-0.3,-0.536858002711842,0.502297745003756,0.0,-0.193236714975836,0.16111206358100513,0.17351105672975808,0.3076485985717256,0.22078959754653996,0.325,0.25573256725810367,0.24406091032480326,0.21939021300816253,0.28731468203073324
151,2011-08-01,0.6976821784671012,0.518242122719735,0.097847358121312,-0.0829187396351552,0.291545189504354,0.0,0.1241327333584439,0.1595065929391569,0.1231527093595923,0.193610842207154,0.18492725315394462,0.1733399949148586,0.29536178135242475,0.2272406331458481,0.35833333333333334,0.24503391200495703,0.24458033609578989,0.16644181363009952,0.2882003674937119
152,2011-09-01,0.7274465586581729,-0.0721798308929826,0.1955034213098719,0.269709543568451,0.0,0.1,0.244636808430566,0.3609725023887959,0.3690036900369007,0.38647342995171,0.18506168041648144,0.19794864662414813,0.2918658768468218,0.24504690095211779,0.3166666666666667,0.259626680004821,0.22273746016528395,0.2181038735380261,0.29757543642804213
153,2011-10-01,0.7282021780527145,0.237333608502743,0.0,0.1551831160769869,0.581395348837217,0.7,0.788436268068323,0.0423146091187936,0.2450980392156865,0.096246390760348,0.19428984508748784,0.1896236382991393,0.29319148935184475,0.2756521164958312,0.3333333333333333,0.24921059967607348,0.21902123688933317,0.22804652984583343,0.2828272986817511
154,2011-11-01,0.7375936743966484,0.277949351451506,0.195121951219536,0.392521433736167,-0.09633911368014,0.7,0.405377274769116,-0.306651157872465,0.0,0.0961538461538222,0.20779401829215768,0.19756710096730146,0.31520298895182225,0.2676238570224862,0.3833333333333333,0.2377527884999725,0.20341668247818379,0.2385155415711254,0.2984089959732547
155,2011-12-01,0.7601920027801308,0.400369571912536,0.194741966893877,0.0411564975820661,0.3857280617164679,0.4,0.129851707168023,-0.254560882477721,-0.2444987775061127,0.1921229586935799,0.20344679027273052,0.16394514955441805,0.2856875818647993,0.27009074915508013,0.3833333333333333,0.1974048299078538,0.20031528024171455,0.1971762828586139,0.26138893950075087
156,2012-01-01,0.7746023385244599,-0.347648261758698,-0.0971817298348091,0.7302272961020259,0.28818443804035,0.7,-1.0995837056733602,-0.053168864313076,-0.4901960784313594,-0.479386385426649,0.19455642307797927,0.17236467669322617,0.29953403846135324,0.2599447752491701,0.34166666666666673,0.1667636574682517,0.2049602694223326,0.17723836206085217,0.2289679271048398
